Target_Return
0.015212
-0.005657
-0.021119
0.017446
-0.001204
0.015959
-0.019654
-0.007287
0.000304
0.00083
-0.005417
0.008118
-0.013126
-0.001555
0.001755
0.006742
0.009246
-0.013834
-0.018909
0.016469
0.004435
-0.00915
0.019978
0.001697
0.01521
0.001089
0.026547
0.022605
-0.002894
0.012557
0.008404
0.017635
-0.011848
0.008921
0.013666
-0.021681
-0.014562
-0.025133
-0.003151
0.009321
0.019351
0.001172
0.020974
-0.017003
-0.020999
-0.000462
0.00509
-0.000174
-0.025479
-0.000884
-0.016066
0.008713
0.004869
-0.011536
-0.006217
-0.013021
-0.000551
0.012347
-0.012107
0.00661
-0.006422
-0.009704
-0.00111
-0.012723
-0.006715
-0.014744
0.025306
0.000683
-0.008541
0.002938
-0.001176
-0.002543
0.008008
0.00983
-0.006425
-0.006992
-0.003222
-0.028354
-0.018675
0.017612
0.021184
-0.002895
0.00753
0.004168
0.0398
0.014447
-0.001373
-0.011731
-0.019803
0.002805
-0.009248
-0.017525
-0.007877
-0.013299
0.021727
0.01141
0.000138
0.019063
0.001214
-0.010557
0.019618
0.007052
-0.012748
-0.002158
-0.010736
-0.017037
0.011978
0.024592
-0.017232
0.007358
-0.007928
-0.005882
-0.007199
-0.010591
0.00085
-0.010179
0.003652
-0.000395
-0.002769
-0.011134
-0.007004
0.009803
0.006571
-0.012005
0.001491
0.009752
-0.02058
0.007109
-0.008077
0.007455
-0.009334
-0.02225
-0.020063
0.000844
0.003516
-0.011093
0.008318
-0.020482
-0.000594
-0.014907
-0.007943
0.000836
-0.010546
-0.004596
0.013
-0.007005
0.010825
-0.013897
0.006937
0.01857
-0.030429
-0.009754
0.007537
-0.002317
0.004926
-0.007344
0.00133
-0.001722
0.015063
0.003449
0.004502
-0.004939
-0.005888
-0.005198
0.005221
-0.005053
0.003896
0.026737
0.011276
-0.003862
0.015491
-0.004891
-0.025119
-0.012385
-0.023062
-0.004182
0.00047
0.021589
0.004366
-0.002519
0.010745
-0.027242
0.003212
0.01
-0.018222
0.014756
0.004513
-0.004982
0.008244
0.029266
0.002533
0.003371
-0.005534
-0.010414
0.010757
-0.010492
0.00114
-0.005763
0.006292
0.004452
0.013399
-0.006168
-0.003157
-0.01202
-0.005345
0.005004
0.009823
-0.011316
0.011257
0.017468
0.005462
0.024171
-0.009466
-0.015324
-0.021928
0.01927
0.008518
-0.000462
0.003772
-0.013845
0.031539
0.001868
0.001618
0.009426
0.006318
0.003063
-0.009674
0.006197
0.024238
0.017337
0.020518
-0.006183
-0.012155
-0.001346
0.000941
0.014122
-0.020864
0.0197
-0.001751
-0.005127
-0.012435
-0.0204
0.010666
0.001162
-0.015886
-0.01595
-0.003984
0.021494
-0.003028
-0.018526
-0.002854
-0.003193
-0.033177
-0.000446
-0.002668
0.00905
0.023812
0.014536
-0.003145
-0.013609
0.033199
0.000985
0.000414
-6.6e-05
0.002737
-0.001579
-0.006965
-0.00663
-0.000175
-0.006587
-0.008705
0.00158
-0.00297
0.019372
-0.032617
0.014088
0.016065
-0.025552
-0.004071
-0.004432
-0.017343
-0.009516
-0.01366
0.022565
0.012099
0.016391
0.009374
-0.013889
-0.00635
0.006424
-0.015045
0.009264
-0.002786
-0.004474
0.009238
0.005852
-0.0043
0.014955
-0.013293
0.00803
0.00774
-0.003655
0.004356
-0.015405
0.011951
-0.002089
-0.006327
0.013545
-0.008599
-0.017354
-0.019187
0.007904
-0.015768
0.022598
-0.025657
0.021847
0.002901
-0.00098
-0.006605
0.005281
-0.000236
0.014239
0.001679
0.002134
-0.004334
-0.000479
0.004125
-0.021083
-0.016608
0.009649
0.002394
-0.002078
0.00047
0.004628
-0.006541
-0.009522
0.002709
-0.012015
0.005396
-0.020989
0.013292
0.006211
0.00347
0.012699
0.021448
0.013103
-0.022693
-0.015758
-0.007605
0.000567
0.006783
-0.008866
0.002594
-0.009236
-0.007439
-0.017332
-0.011329
-0.016651
-0.011984
0.013604
-0.011655
0.033967
0.006474
0.00257
-0.01052
0.009102
-0.00699
0.001777
0.033026
-0.000972
0.014826
-0.008584
-0.000203
0.022804
-0.007632
0.023341
0.009197
-0.006825
0.008239
0.012569
0.008105
-0.019355
-0.008883
-0.002876
-0.000699
0.00809
0.00248
-0.016449
0.005041
0.007962
0.007317
0.013951
0.010802
0.006041
-0.000646
-0.020476
0.005667
0.002859
0.003666
-0.015723
-0.013293
0.013598
-0.00026
0.008863
0.000595
0.000613
0.012132
-0.006244
0.00145
-0.00557
-0.005222
-0.00365
0.003041
-0.005777
0.016189
-0.010972
-0.002114
-0.005288
0.01864
0.002718
0.013326
-0.018309
0.003609
0.011512
0.001276
0.013756
-0.006259
0.018157
0.029632
-0.004324
-0.00536
0.018722
0.020343
-0.006329
-0.005043
-0.003307
-0.016562
-0.011272
-0.012336
-0.009391
-0.000199
0.003194
0.019969
-0.012264
0.01272
-0.002455
-0.000385
0.008778
-0.013811
0.005069
0.002338
0.006463
0.003889
0.031663
-0.007766
-0.006431
-0.007584
-0.006737
-0.007762
0.015335
0.0183
-0.006929
-0.010196
0.006196
-0.006697
0.008246
0.002799
-0.018682
0.019931
0.023127
-0.007454
-0.004636
0.003847
0.004462
0.008571
0.025894
-0.001989
-0.009771
-0.016994
-0.008931
-0.000179
0.02311
-0.006263
0.003062
3.1e-05
0.015327
0.032594
-0.006429
-0.005911
0.013483
0.008868
0.023783
0.007624
-0.004279
0.007709
0.014308
0.010631
0.006651
0.013771
0.015082
0.017808
0.008447
-0.001866
0.002089
0.015558
-0.010004
0.004895
-0.004706
0.0006
0.016479
0.002649
0.000823
-0.016753
0.009687
0.008406
0.027874
-0.003633
0.003004
0.003386
0.020316
-0.000962
0.00376
0.007928
0.002593
-0.005372
0.002687
0.01386
-0.012615
0.001915
-0.008546
0.015412
-0.018774
-0.006781
0.005003
0.020162
-0.00059
-0.006734
0.024227
-0.017844
-0.027091
0.005799
-0.006069
-0.012549
0.009205
0.003315
-0.006845
-0.015767
0.011293
0.008465
-0.001011
0.023782
-0.013156
-0.018803
-0.008443
-0.000336
0.003309
-0.002797
0.004685
-0.01541
0.018599
-0.000797
0.014418
0.004566
0.006011
0.007444
0.005896
0.00837
0.017129
0.002718
0.009213
-0.000892
0.018552
-0.008249
0.023193
-0.000268
-0.017631
0.001854
-0.008308
0.010888
-0.007952
-0.005369
-0.023292
-0.005446
-0.029845
-0.019524
0.009867
0.01019
0.005614
-0.011874
-0.000363
0.000193
-0.014253
0.019364
0.011356
-0.002543
0.000577
0.002868
-0.025163
-0.002872
-0.008319
-0.012305
-0.003298
0.023151
0.008347
-0.006934
0.00748
0.018029
0.011958
0.00099
-0.007881
0.009076
0.005209
0.011583
0.008275
0.013552
-0.006484
0.016978
0.002731
0.026735
-0.008409
0.022355
0.002735
-0.007937
-0.005841
-0.003791
0.005598
0.006849
-0.006965
-6.9e-05
0.027602
0.022247
0.005752
0.000717
0.001752
0.008
-0.012568
-0.003
-0.02057
0.005282
0.008427
-0.005832
0.020271
-0.01509
-0.018046
0.003071
0.013521
0.021685
-0.005528
0.013924
-0.000247
-0.001935
0.011436
0.008492
-0.019431
0.019019
0.017782
-0.007614
0.005238
0.006483
0.003528
-0.006673
-0.00819
-8.4e-05
0.015126
0.007112
-0.004421
0.01001
-0.035022
0.01482
-0.021447
-0.004319
-0.013773
-0.015945
0.014974
-0.005638
0.004614
-0.000353
0.006268
0.001207
-0.0158
0.012872
-0.005965
-0.019187
-0.005142
0.01933
0.01101
-0.004146
-0.004153
-0.003807
0.026754
0.005063
0.005672
0.013306
0.003252
-0.003021
-0.002233
-0.000664
-0.000231
0.00945
0.000893
0.009513
-0.000779
0.00123
-0.024629
0.011852
0.004614
0.012894
-0.035602
0.026905
-0.001519
0.014301
-0.012781
0.00799
-0.012949
-0.007592
0.024652
-0.002162
0.002982
0.011263
0.006504
0.002135
0.004848
0.030989
-0.000488
0.002776
0.013566
0.014267
0.015309
0.00832
-0.014063
0.021036
-0.014104
0.004059
-0.009222
-0.00057
0.00439
0.004296
0.005569
0.020782
0.00597
-0.002834
0.012461
0.01534
-0.015113
0.007795
0.009113
-0.003505
0.017726
-0.001651
0.001822
-0.001941
0.000434
-0.013482
-0.017746
0.020535
-0.010378
-0.012178
-0.026534
-0.007782
-0.016297
0.021146
0.013045
-0.008396
0.029029
0.012687
-0.003847
-0.030768
0.029529
-0.017121
-0.020283
0.013208
0.031461
0.017835
0.00737
0.007761
0.011051
0.009848
0.003788
0.001552
-0.00055
-0.009218
-0.003293
-0.02087
-0.001
-0.012143
-0.013573
0.002508
0.017935
0.011878
-0.019359
-0.012156
0.012164
-0.012067
-0.002589
0.007194
-0.011891
0.001567
-0.016433
-0.007312
0.004276
-0.019636
0.005804
-9e-06
0.007225
0.003064
0.017577
0.001817
-0.005159
0.00178
0.007108
0.000854
0.00075
-0.008569
-0.008081
-0.017282
0.022531
-0.015315
-0.008456
-0.008774
0.01158
-0.003472
0.016086
-0.008213
0.00376
-0.010234
0.02764
-0.014616
0.00415
0.008257
0.005466
-0.002094
-0.001397
0.00079
-0.001613
0.012459
0.028486
-0.006763
-0.016876
-0.000874
0.033281
-0.009839
0.021109
0.021605
-0.006714
0.007434
0.020971
-0.004528
-0.002324
-0.007065
-0.012468
-0.007911
-0.015067
0.000668
-0.009418
0.003189
-0.019178
0.004417
0.010797
-0.024574
0.004963
0.015829
-0.01489
0.021539
0.005532
-0.008607
-0.000464
0.007299
0.001196
0.007051
-0.011297
0.002375
-0.01742
-0.001163
-0.011088
-0.008988
0.015937
0.014086
0.007944
-0.013433
-0.003741
0.015643
0.002026
0.029897
0.005207
0.002661
-0.00365
0.001922
-0.001681
0.009202
0.012367
-0.009618
-0.016398
-0.022636
0.00666
-0.01357
-0.026528
0.005147
0.032153
0.000162
0.010861
0.00127
-0.001007
0.011887
-0.003413
0.003613
0.0043
-0.008146
0.012818
-0.001964
-0.00924
0.007022
-0.01102
0.000593
0.000123
0.014016
0.006238
-7.7e-05
0.010597
0.017912
0.007292
0.000369
-0.016158
-0.013095
-0.003601
-0.007413
-0.002115
0.000952
0.006936
-0.00065
0.006388
0.001051
-0.024349
-0.011529
-0.001576
-0.014891
0.007827
0.019716
0.015715
-0.002448
0.019202
0.002113
-0.004001
-0.007462
-0.003566
-0.004642
0.002388
0.002264
0.000277
0.00576
0.015356
0.012276
-0.0183
-0.031434
0.012082
-0.01684
-0.00259
-0.014399
-0.022214
0.007085
0.009851
-0.007001
-0.031887
-0.006622
0.005188
-0.018226
0.002551
4.5e-05
0.007565
0.001746
-0.011949
0.015431
-0.001758
-0.000106
-0.011454
-0.005332
-0.01085
-0.001939
0.022043
-0.016902
-0.01989
0.01895
-0.002396
-0.008158
0.013429
-0.007365
0.023516
0.008818
-0.005892
0.027797
-0.007366
0.009634
0.004017
0.016778
0.020111
0.000642
-0.009211
0.006051
-0.008266
0.025935
0.00196
-0.004355
0.002568
-0.016595
-0.011931
0.01548
-0.008006
-0.012868
0.007024
0.015292
0.009339
0.012869
-0.009254
-0.01752
0.019338
-0.00382
-0.002918
0.017117
0.007272
0.006
0.027897
-0.007839
0.011999
0.000957
0.003629
0.019686
0.006658
0.007045
0.013845
-0.00435
-0.010282
-0.012842
-0.024237
0.026489
-0.013568
-0.002546
-0.003244
0.00412
0.010571
0.011141
-0.007083
-0.001866
0.003805
-0.002891
0.0207
0.006444
0.009542
0.008627
0.015136
0.002522
-0.015972
0.005288
-0.007937
-0.006401
0.007655
0.015965
0.000506
0.004138
0.021921
0.003277
0.033567
0.00739
-0.021706
0.009777
0.005053
0.016624
0.008758
-0.001505
-0.015072
-0.002392
-0.010423
-0.007051
0.007683
0.021505
0.005224
-0.014719
0.005857
0.015432
-0.007417
-0.001449
0.000423
-0.009604
0.008441
-0.001285
0.005539
-0.010884
-0.005259
0.009383
-0.004449
0.022239
-0.004785
0.003074
0.01206
-0.017477
-0.021707
-0.018804
0.016276
-0.006692
0.033001
-0.006847
0.002567
0.019862
0.025841
0.026557
0.015582
0.013227
0.007733
0.010095
-0.006684
-0.01002
0.000196
-0.001904
-0.005457
0.009052
0.012349
0.001353
0.019032
-0.014046
-0.002199
-0.008754
-0.023009
-0.000803
-0.001295
0.019493
0.008219
-0.012586
0.023878
0.015744
0.007601
-0.002612
-0.01178
-0.004441
0.014053
0.024272
0.019876
-0.005903
-0.013772
0.002015
-0.021801
0.004319
-0.00162
-0.005618
-0.019657
0.006731
-0.006452
-0.014397
-0.035311
-0.000109
0.022823
0.021394
-0.005506
-0.007322
0.006163
-0.012265
0.004048
0.009939
0.01582
-0.001023
-0.002325
-0.010765
-0.010128
-0.002612
0.004878
0.011817
-0.009832
0.019227
-0.003173
-3.1e-05
-0.009134
-0.02985
0.011441
0.009567
-0.003301
0.001083
0.006761
-0.01926
-0.006407
0.010298
-0.015444
0.003944
-0.016712
0.006133
-0.000211
-0.01991
0.015024
-0.008976
-0.009921
0.002769
0.014818
-0.012482
0.001016
0.005657
0.009011
0.002464
-0.004376
-0.010137
0.001324
-0.013182
-0.035907
0.005755
0.011694
-0.0291
-0.012406
0.008071
0.026505
0.0005
-0.008894
-0.002064
0.017715
-0.007869
-0.009783
-0.005827
-0.011704
0.001785
0.020923
0.004318
-0.002937
-0.003432
-0.019268
0.011429
-0.000742
-0.002034
0.041297
0.00401
-0.009191
-0.00512
0.014816
0.001667
-0.017724
0.011889
-0.008146
0.024126
0.013942
-0.005383
0.016512
0.001094
0.011043
0.006365
-0.010371
-0.007839
0.013302
-0.003972
-0.004836
-0.011726
0.005591
0.02657
-0.013125
0.000543
0.018194
-0.000765
0.005955
-0.013061
0.00565
-0.002117
0.012738
0.015314
0.03341
0.007569
0.004352
0.002691
-0.004203
0.004513
-0.003478
0.002363
0.016981
-0.012366
0.014706
0.016975
-0.001249
-0.026147
-0.007392
0.016717
-5e-05
-0.012276
-0.006103
0.010888
0.007152
-0.002768
-0.004374
-0.004687
-0.011319
0.020803
-0.003815
0.015695
0.019594
0.012898
-0.005186
0.005339
-6.7e-05
-0.011086
0.004334
-0.01451
0.015318
-0.0056
0.002776
0.003814
-0.003019
0.007659
-0.005729
0.011279
-0.016581
0.001832
0.024973
-0.012289
-0.008266
0.006735
0.002504
0.004666
0.006422
0.008269
0.014321
0.005416
-0.002798
0.00875
0.024469
-0.001432
-0.011968
0.014287
-0.001278
-0.02677
0.010974
-0.006485
-0.000902
0.00443
0.002642
0.009219
-0.005235
0.006725
-0.003027
0.009592
0.008023
-0.011481
0.014018
-0.006493
0.010473
0.004877
0.023673
-0.002574
-0.004154
-7e-06
-0.003575
0.01037
-0.019924
-0.012952
-0.013128
0.012286
0.022029
-0.001077
-0.001887
0.001121
0.014988
-0.01138
0.003247
0.012603
0.006573
0.00263
0.012933
-0.033254
0.008817
-0.007971
-0.022567
0.006701
0.017699
-0.001492
0.012318
0.020764
0.016946
0.02112
0.009634
0.001189
-0.019747
-0.002858
-0.010332
0.027974
-0.001976
0.001792
0.007212
0.000788
0.021829
-0.007578
0.002694
-0.009075
-0.016259
-0.007442
-0.000228
-0.005157
-0.00845
-0.017328
-0.000809
-0.018545
0.009862
0.001278
-0.017962
-0.003651
-0.009196
0.004268
0.017274
-0.023116
0.001689
-0.001778
0.008734
0.002928
-0.009193
-0.003774
-0.009743
0.01389
0.000507
0.024486
-0.000526
-0.008649
-0.018657
-0.022229
-0.019527
0.00361
0.00667
-0.019491
0.011581
-0.005831
0.00209
0.020763
0.011604
-0.00314
-0.01093
-0.026514
-0.008784
-0.002419
-0.012125
-0.001415
0.001207
-0.002591
-0.00792
0.002366
0.005823
-0.013409
0.018177
-0.001003
0.000476
0.009203
0.003181
0.012322
0.003863
-0.00745
0.004804
-0.014072
0.001607
-0.000181
-0.002381
-0.00138
-0.023198
-0.006653
0.001409
0.002255
-0.012629
0.016316
-0.010618
0.01253
0.005636
-0.007872
0.022862
-0.014691
0.011888
0.012927
-0.008177
0.017941
-0.002908
0.003883
0.003524
-0.001453
0.010508
0.010288
-0.021556
0.016811
-0.020494
0.013335
0.014538
-0.013416
-0.004926
-0.013599
-0.002467
-0.003636
0.010112
0.016887
0.017982
-0.006821
-0.002395
-0.020753
-0.009866
0.012471
0.020806
-0.015197
-0.0072
-9.5e-05
0.003775
-0.009912
0.005596
-0.005715
5.6e-05
0.007146
0.000319
-0.005246
-0.001142
-0.000875
-0.004414
-0.003018
0.020588
0.007332
-0.003479
0.00906
-0.00396
0.015131
0.004907
-0.001113
0.005896
-0.019363
-0.013861
-0.014695
0.002041
0.022311
0.028756
0.008311
0.00657
-0.022203
-0.006577
-0.00964
-0.007555
-0.001879
-0.005693
-0.024396
0.009708
-0.013189
0.003258
0.02672
-0.011281
-0.031145
-0.00336
0.014209
0.025224
-0.015137
0.006517
-0.005608
-0.001096
0.034123
-0.018524
0.003441
0.006149
0.014015
0.001474
0.004128
-0.004685
0.003635
-0.004077
0.008102
-0.004409
0.005002
-0.000131
0.01453
-0.000409
-0.021858
0.016268
-0.011111
-0.007967
-0.00724
0.017709
-0.026316
0.040571
0.013635
0.003055
-0.000453
0.003843
0.006827
0.008402
0.007264
0.001368
-0.002246
-0.001666
-0.002215
0.014628
0.007746
-0.036138
0.008538
0.002695
2e-06
-0.004646
0.014505
0.01225
-0.009454
0.005381
-0.011932
-0.016997
-0.007629
0.011165
0.012322
0.006725
0.009418
0.006764
-0.007813
0.005696
0.010376
0.009789
0.015333
0.009204
0.004677
0.013815
-9.6e-05
-0.010814
-0.001815
-0.009105
-0.008234
-0.001581
-0.009698
-0.003635
-0.023342
0.00293
0.000253
-0.010006
0.00858
0.012123
-0.019816
-0.009328
-0.009408
-0.011537
0.010746
-0.002201
-0.00309
-0.024698
0.008278
-0.015257
0.000994
0.00374
0.017533
-0.01612
-0.037099
0.002558
0.023187
0.015974
0.002884
-0.005938
0.010461
-0.011955
0.006259
0.006628
0.013688
0.035626
0.005196
-0.006155
-8.4e-05
-0.021809
-0.008478
-0.004906
-0.006345
0.00216
-0.010072
0.014465
0.000241
0.000121
-0.003885
0.002196
0.01069
-0.01063
-0.008021
-0.003582
-0.016579
-0.010033
-0.005745
0.011318
0.003552
0.002681
0.011019
-0.001492
0.005171
-0.001062
0.003588
-0.007079
-0.030028
-0.001453
0.018329
0.011978
0.012478
0.015938
0.001356
0.002728
-0.007515
-0.003737
0.008028
0.015525
-0.001518
-0.005419
0.000245
0.007843
-0.017793
-0.028283
-0.006676
-0.015027
-0.006145
-0.001622
-0.005457
0.01871
0.004364
0.004032
0.00811
-0.014011
0.013419
-0.000716
0.008723
-0.013178
-0.019152
0.010598
0.004993
-0.011065
-0.010661
0.014522
-0.014639
0.021154
-0.011047
0.008315
-0.003895
0.007868
-0.006595
-0.001811
0.000754
-0.012312
0.009618
-0.006208
-0.002639
-0.012214
-0.031536
-0.002166
0.031108
0.010175
-5e-06
-0.003069
0.000521
0.007157
-0.014532
0.01438
0.009294
0.00933
0.005779
0.000485
0.008753
0.007724
-0.004213
-0.006964
0.001523
0.01995
-0.015256
-0.018085
0.002317
0.00088
0.002425
0.003317
-0.002571
0.01919
-0.019734
-0.010148
-0.001062
-0.020256
-0.001976
0.021396
0.000501
0.00315
-0.015517
-0.007499
-0.004479
-0.003758
0.01652
0.007291
-0.013671
0.003349
0.006536
0.01471
0.020355
-0.012472
-0.009928
-0.015485
-0.002707
0.006132
0.012758
-0.000719
-0.003784
0.002152
-0.010231
0.02692
-0.019818
0.002569
0.026067
0.000324
-0.002154
-0.004256
-0.002033
0.017689
-0.027251
0.01975
-0.017546
-0.003117
-0.005157
0.007683
-0.0197
0.006079
0.026076
-0.016794
0.002632
-0.008069
0.00562
0.000479
-0.007813
0.006405
0.023237
-0.002165
0.00935
-0.015927
-0.011742
0.006209
0.019117
0.00473
-0.003699
0.000229
-0.015396
0.007885
0.011419
-0.005443
-0.005668
0.003594
-0.00525
-0.000595
0.027052
-0.00287
-0.004267
-0.007889
0.00966
-0.002043
-0.007912
0.017028
0.018289
-0.0073
-0.023009
0.013016
-0.008352
0.010251
-0.024283
0.01155
-0.014909
0.00949
0.000418
-0.011711
-0.004878
0.008924
0.001573
0.00763
0.025458
-0.019281
0.020827
0.001554
-0.011024
-0.016387
-0.002142
0.01192
-0.001368
0.019464
-0.017883
8.6e-05
-0.01542
0.004831
0.011477
-0.00505
-0.032047
0.002748
0.005757
0.005346
0.015933
-0.013168
0.008847
0.015379
-0.021926
0.004274
-0.006095
-0.000789
0.004629
-0.005883
-0.008241
0.000669
-0.01337
-0.013352
0.008836
-0.014135
0.00867
0.006085
-0.021275
-0.008264
0.0154
-0.01205
-0.005597
0.006078
0.010159
-0.002927
-0.007263
0.018324
0.022393
0.01265
0.001314
-0.009896
-0.010172
0.006844
0.005525
0.018058
0.008469
-0.018525
0.013583
-0.012261
-0.004589
0.003396
0.025706
0.040207
0.007913
-0.002068
0.006997
0.011487
-0.003795
0.023119
0.003142
0.00653
0.008665
0.005565
0.010866
-0.00751
-0.006773
-0.01353
0.005792
0.010102
0.006024
0.021564
0.000168
0.008701
-0.013425
-0.004628
0.009042
0.010996
-0.00346
-0.000664
-0.018708
-0.004251
0.011522
0.007513
0.006567
0.000866
0.000327
-0.008049
0.009084
0.005557
0.006458
-0.006369
-0.026533
0.01416
-0.005778
-0.010576
0.009016
-0.00469
0.013685
0.008044
0.00889
-0.016828
0.015628
0.003536
-0.004405
0.002047
-0.021897
0.005401
-0.01265
-0.016664
-0.018764
0.014359
-0.00766
0.019754
-0.006491
-0.021048
-0.013734
0.015933
-0.001725
-0.006647
0.002257
0.006582
0.014419
0.018659
-0.004285
-0.016334
-0.004959
0.003524
-0.011834
-0.011751
0.00458
-0.000375
0.000652
-0.009275
-0.002661
-0.011341
0.011519
0.01337
-0.022759
-0.011407
-0.018444
-0.00792
-0.000813
-0.017864
-0.011312
-0.012334
0.002853
0.001112
-0.008816
0.002469
-0.006627
-0.003179
0.021551
0.017274
-0.016006
0.010749
0.010516
-0.014128
0.01061
0.019808
-0.013808
-0.011258
0.013145
0.003665
0.007212
0.004539
0.005174
-0.016339
0.013524
0.015086
-0.002648
-0.00031
-0.018872
0.00674
0.007473
-0.000545
0.014508
-0.003963
0.007379
-0.012529
-5.9e-05
-0.001957
0.003081
-0.004408
-0.001417
0.010702
-0.005251
-0.019804
0.022531
0.017799
-0.015915
0.008968
-0.00608
0.003564
0.003953
-0.002711
-0.00959
-0.008426
-0.011241
-0.01019
-0.000608
-0.008741
0.00887
0.019157
-0.007045
0.00326
0.006555
0.006204
0.001196
0.009641
0.006334
-0.015238
0.011251
0.011482
-0.009335
0.000716
0.008886
-0.002396
0.013851
0.030475
-0.009618
-0.017015
0.004074
0.009373
-0.002667
0.018721
-0.016489
0.009008
-0.007368
0.022142
0.025665
-0.009377
-0.006663
0.011129
-0.004629
-0.000334
0.000558
-0.023663
6.4e-05
-0.008416
-0.005957
0.018597
-0.015471
0.010539
-0.003271
-0.003281
0.010248
0.004533
0.007455
0.012514
-0.003928
-0.007447
-0.013344
-0.01011
0.038101
0.016047
-0.016644
-0.016289
0.006329
0.007158
0.007179
-0.00297
-0.001342
0.004379
0.001321
-0.027342
-0.002654
-0.010434
0.002449
0.038574
0.00488
-0.003705
0.011922
0.006339
0.005546
0.007915
0.026493
-0.013912
0.006225
-0.011368
0.007263
-0.011272
-0.005008
-0.003474
0.012611
0.01188
-0.015338
0.000931
-0.008664
-0.015496
-0.002493
-0.003642
0.031291
0.005709
-0.016973
-0.006854
